total,bonds,angles,improper,dihe,vdw,elec,air,cdih,coup,rdcs,vean,dani,xpcs,rg,desolv,bsa,experiment_id,model_name,haddock_score,best_model
-229.561, 0, 0, 0, 0, -78.9497, -150.611, 0, 0, 0, 0, 0, 0, 0, 0,-21.5564,2208.82,H5.3__EPI537677,mdscoring_1.pdb,-130.63,False
-244.322, 0, 0, 0, 0, -76.9527, -167.369, 0, 0, 0, 0, 0, 0, 0, 0,-15.3118,2105.05,H5.3__EPI537677,mdscoring_8.pdb,-125.74,False
-200.788, 0, 0, 0, 0, -77.0108, -123.777, 0, 0, 0, 0, 0, 0, 0, 0,-23.7534,2180.36,H5.3__EPI537677,mdscoring_4.pdb,-125.52,False
-391.66, 0, 0, 0, 0, -59.1939, -332.467, 0, 0, 0, 0, 0, 0, 0, 0,3.9843,1688.23,13D4__EPI533432,mdscoring_2.pdb,-121.7,True
-375.787, 0, 0, 0, 0, -51.4269, -324.36, 0, 0, 0, 0, 0, 0, 0, 0,8.07708,1558.11,13D4__EPI533432,mdscoring_10.pdb,-108.22,False
-329.943, 0, 0, 0, 0, -50.1756, -279.767, 0, 0, 0, 0, 0, 0, 0, 0,5.53326,1466.42,13D4__EPI533432,mdscoring_5.pdb,-100.6,False
-287.26, 0, 0, 0, 0, -47.6157, -239.644, 0, 0, 0, 0, 0, 0, 0, 0,4.89545,1463.98,13D4__EPI533432,mdscoring_3.pdb,-90.65,False
-268.926, 0, 0, 0, 0, -43.9133, -225.013, 0, 0, 0, 0, 0, 0, 0, 0,1.00051,1260.74,13D4__EPI533432,mdscoring_8.pdb,-87.92,False
-284.91, 0, 0, 0, 0, -39.2202, -245.69, 0, 0, 0, 0, 0, 0, 0, 0,4.50784,1284.14,13D4__EPI533432,mdscoring_6.pdb,-83.85,False
-281.791, 0, 0, 0, 0, -39.6368, -242.154, 0, 0, 0, 0, 0, 0, 0, 0,4.41807,1337.13,13D4__EPI533432,mdscoring_1.pdb,-83.65,False
-285.845, 0, 0, 0, 0, -41.7283, -244.116, 0, 0, 0, 0, 0, 0, 0, 0,7.50718,1339.57,13D4__EPI533432,mdscoring_7.pdb,-83.04,False
-269.914, 0, 0, 0, 0, -43.723, -226.191, 0, 0, 0, 0, 0, 0, 0, 0,7.82222,1398.61,13D4__EPI533432,mdscoring_4.pdb,-81.14,False
-275.709, 0, 0, 0, 0, -31.6177, -244.091, 0, 0, 0, 0, 0, 0, 0, 0,0.790395,1488.79,13D4__EPI533432,mdscoring_9.pdb,-79.65,False
-333.671, 0, 0, 0, 0, -84.4186, -249.252, 0, 0, 0, 0, 0, 0, 0, 0,-4.8231,1983.62,65C6__EPI109421,mdscoring_1.pdb,-139.09,True
-374.436, 0, 0, 0, 0, -78.968, -295.468, 0, 0, 0, 0, 0, 0, 0, 0,4.17835,1987.59,65C6__EPI109421,mdscoring_3.pdb,-133.88,False
-323.075, 0, 0, 0, 0, -75.2327, -247.842, 0, 0, 0, 0, 0, 0, 0, 0,1.50834,1813.92,65C6__EPI109421,mdscoring_2.pdb,-123.29,False
-295.62, 0, 0, 0, 0, -73.6176, -222.002, 0, 0, 0, 0, 0, 0, 0, 0,-1.62707,1894.71,65C6__EPI109421,mdscoring_8.pdb,-119.65,False
-334.023, 0, 0, 0, 0, -59.8616, -274.161, 0, 0, 0, 0, 0, 0, 0, 0,-1.3522,1638.77,65C6__EPI109421,mdscoring_4.pdb,-116.05,False
-235.581, 0, 0, 0, 0, -74.1845, -161.396, 0, 0, 0, 0, 0, 0, 0, 0,-3.12271,1697.06,65C6__EPI109421,mdscoring_6.pdb,-109.59,False
-226.684, 0, 0, 0, 0, -75.2065, -151.477, 0, 0, 0, 0, 0, 0, 0, 0,-2.62097,1811.32,65C6__EPI109421,mdscoring_9.pdb,-108.12,False
-254.607, 0, 0, 0, 0, -67.2182, -187.389, 0, 0, 0, 0, 0, 0, 0, 0,0.555881,1764.9,65C6__EPI109421,mdscoring_7.pdb,-104.14,False
-219.351, 0, 0, 0, 0, -53.9799, -165.371, 0, 0, 0, 0, 0, 0, 0, 0,2.6216,1631.03,65C6__EPI109421,mdscoring_5.pdb,-84.43,False
-403.266, 0, 0, 0, 0, -89.577, -313.689, 0, 0, 0, 0, 0, 0, 0, 0,2.31608,2518.73,100F4__EPI2437547,mdscoring_1.pdb,-150.0,True
-351.632, 0, 0, 0, 0, -80.8695, -270.763, 0, 0, 0, 0, 0, 0, 0, 0,-0.821161,2374.34,100F4__EPI2437547,mdscoring_10.pdb,-135.84,False
-356.567, 0, 0, 0, 0, -80.6937, -275.874, 0, 0, 0, 0, 0, 0, 0, 0,3.6091,2266.56,100F4__EPI2437547,mdscoring_7.pdb,-132.26,False
-321.099, 0, 0, 0, 0, -84.8178, -236.281, 0, 0, 0, 0, 0, 0, 0, 0,1.37456,2253.73,100F4__EPI2437547,mdscoring_2.pdb,-130.7,False
-342.401, 0, 0, 0, 0, -83.3339, -259.068, 0, 0, 0, 0, 0, 0, 0, 0,9.40838,2427.35,100F4__EPI2437547,mdscoring_8.pdb,-125.74,False
-298.675, 0, 0, 0, 0, -85.4045, -213.27, 0, 0, 0, 0, 0, 0, 0, 0,3.73948,2366.47,100F4__EPI2437547,mdscoring_3.pdb,-124.32,False
-282.65, 0, 0, 0, 0, -80.6614, -201.988, 0, 0, 0, 0, 0, 0, 0, 0,1.02854,2326.27,100F4__EPI2437547,mdscoring_5.pdb,-120.03,False
-301.443, 0, 0, 0, 0, -84.1467, -217.296, 0, 0, 0, 0, 0, 0, 0, 0,10.965,2308.93,100F4__EPI2437547,mdscoring_9.pdb,-116.64,False
-256.383, 0, 0, 0, 0, -92.3758, -164.007, 0, 0, 0, 0, 0, 0, 0, 0,8.87093,2337.4,100F4__EPI2437547,mdscoring_6.pdb,-116.31,False
-261.874, 0, 0, 0, 0, -72.9544, -188.919, 0, 0, 0, 0, 0, 0, 0, 0,2.74709,2056.54,100F4__EPI2437547,mdscoring_4.pdb,-107.99,False
-397.363, 0, 0, 0, 0, -93.3154, -304.047, 0, 0, 0, 0, 0, 0, 0, 0,10.738,2396.62,FLD194__EPI331854,mdscoring_2.pdb,-143.39,True
-423.606, 0, 0, 0, 0, -91.0913, -332.515, 0, 0, 0, 0, 0, 0, 0, 0,16.0272,2344.55,FLD194__EPI331854,mdscoring_3.pdb,-141.57,False
-430.984, 0, 0, 0, 0, -86.0567, -344.927, 0, 0, 0, 0, 0, 0, 0, 0,15.5212,2456.28,FLD194__EPI331854,mdscoring_9.pdb,-139.52,False
-420.394, 0, 0, 0, 0, -86.605, -333.789, 0, 0, 0, 0, 0, 0, 0, 0,14.1385,2233.8,FLD194__EPI331854,mdscoring_7.pdb,-139.22,False
-375.251, 0, 0, 0, 0, -84.0792, -291.172, 0, 0, 0, 0, 0, 0, 0, 0,6.29659,2135.41,FLD194__EPI331854,mdscoring_5.pdb,-136.02,False
-402.529, 0, 0, 0, 0, -74.8601, -327.668, 0, 0, 0, 0, 0, 0, 0, 0,11.5875,2185.32,FLD194__EPI331854,mdscoring_8.pdb,-128.81,False
-388.237, 0, 0, 0, 0, -78.2585, -309.978, 0, 0, 0, 0, 0, 0, 0, 0,19.5422,2208.81,FLD194__EPI331854,mdscoring_1.pdb,-120.71,False
-351.767, 0, 0, 0, 0, -76.1604, -275.606, 0, 0, 0, 0, 0, 0, 0, 0,12.0049,2221.92,FLD194__EPI331854,mdscoring_6.pdb,-119.28,False
-357, 0, 0, 0, 0, -70.0773, -286.923, 0, 0, 0, 0, 0, 0, 0, 0,13.0883,2141.74,FLD194__EPI331854,mdscoring_4.pdb,-114.37,False
-346.402, 0, 0, 0, 0, -63.6521, -282.75, 0, 0, 0, 0, 0, 0, 0, 0,11.4696,2163.15,FLD194__EPI331854,mdscoring_10.pdb,-108.73,False
-438.173, 0, 0, 0, 0, -70.545, -367.628, 0, 0, 0, 0, 0, 0, 0, 0,-0.846487,2203,3C11__EPI321295,mdscoring_7.pdb,-144.92,True
-385.528, 0, 0, 0, 0, -72.5668, -312.961, 0, 0, 0, 0, 0, 0, 0, 0,-7.38478,2207.28,3C11__EPI321295,mdscoring_6.pdb,-142.54,False
-329.739, 0, 0, 0, 0, -70.7992, -258.94, 0, 0, 0, 0, 0, 0, 0, 0,-17.589,2136.48,3C11__EPI321295,mdscoring_2.pdb,-140.18,False
-358.375, 0, 0, 0, 0, -69.5998, -288.775, 0, 0, 0, 0, 0, 0, 0, 0,-1.3962,2089.22,3C11__EPI321295,mdscoring_10.pdb,-128.75,False
-366.097, 0, 0, 0, 0, -64.4678, -301.629, 0, 0, 0, 0, 0, 0, 0, 0,-3.85038,2174.93,3C11__EPI321295,mdscoring_8.pdb,-128.64,False
-366.642, 0, 0, 0, 0, -65.3617, -301.28, 0, 0, 0, 0, 0, 0, 0, 0,-1.72734,1891.77,3C11__EPI321295,mdscoring_3.pdb,-127.35,False
-362.592, 0, 0, 0, 0, -57.4613, -305.131, 0, 0, 0, 0, 0, 0, 0, 0,-8.4867,2030.76,3C11__EPI321295,mdscoring_5.pdb,-126.97,False
-385.49, 0, 0, 0, 0, -61.8534, -323.637, 0, 0, 0, 0, 0, 0, 0, 0,3.11272,2170.93,3C11__EPI321295,mdscoring_1.pdb,-123.47,False
-336.544, 0, 0, 0, 0, -65.4751, -271.069, 0, 0, 0, 0, 0, 0, 0, 0,-2.64256,2055.34,3C11__EPI321295,mdscoring_9.pdb,-122.33,False
-325.118, 0, 0, 0, 0, -54.1545, -270.964, 0, 0, 0, 0, 0, 0, 0, 0,0.257404,2095.91,3C11__EPI321295,mdscoring_4.pdb,-108.09,False
-477.549, 0, 0, 0, 0, -70.5134, -407.035, 0, 0, 0, 0, 0, 0, 0, 0,8.50736,1855.84,FLD194__EPI2035782,mdscoring_3.pdb,-143.41,True
-420.342, 0, 0, 0, 0, -72.2821, -348.06, 0, 0, 0, 0, 0, 0, 0, 0,6.646802E-02,1861.49,FLD194__EPI2035782,mdscoring_6.pdb,-141.83,False
-441.843, 0, 0, 0, 0, -71.4629, -370.38, 0, 0, 0, 0, 0, 0, 0, 0,5.4057,1830.44,FLD194__EPI2035782,mdscoring_4.pdb,-140.13,False
-460.825, 0, 0, 0, 0, -66.4914, -394.333, 0, 0, 0, 0, 0, 0, 0, 0,5.5309,1846.13,FLD194__EPI2035782,mdscoring_7.pdb,-139.83,False
-483.306, 0, 0, 0, 0, -65.9713, -417.335, 0, 0, 0, 0, 0, 0, 0, 0,9.86687,1835.15,FLD194__EPI2035782,mdscoring_2.pdb,-139.57,False
-427.358, 0, 0, 0, 0, -70.4894, -356.869, 0, 0, 0, 0, 0, 0, 0, 0,6.12308,1851.53,FLD194__EPI2035782,mdscoring_10.pdb,-135.74,False
-419.355, 0, 0, 0, 0, -62.2206, -357.134, 0, 0, 0, 0, 0, 0, 0, 0,2.51506,1833.27,FLD194__EPI2035782,mdscoring_5.pdb,-131.13,False
-435.785, 0, 0, 0, 0, -63.2668, -372.518, 0, 0, 0, 0, 0, 0, 0, 0,11.0838,1781.62,FLD194__EPI2035782,mdscoring_8.pdb,-126.69,False
-439.351, 0, 0, 0, 0, -52.5838, -386.767, 0, 0, 0, 0, 0, 0, 0, 0,7.2383,1753.98,FLD194__EPI2035782,mdscoring_1.pdb,-122.7,False
-371.811, 0, 0, 0, 0, -62.4504, -309.36, 0, 0, 0, 0, 0, 0, 0, 0,1.96907,1794.46,FLD194__EPI2035782,mdscoring_9.pdb,-122.35,False
-287.701, 0, 0, 0, 0, -87.7815, -199.919, 0, 0, 0, 0, 0, 0, 0, 0,-14.4755,2041.6,65C6__EPI2580084,mdscoring_10.pdb,-142.24,True
-280.654, 0, 0, 0, 0, -86.1223, -194.532, 0, 0, 0, 0, 0, 0, 0, 0,-15.0134,1953.84,65C6__EPI2580084,mdscoring_9.pdb,-140.04,False
-268.822, 0, 0, 0, 0, -87.849, -180.973, 0, 0, 0, 0, 0, 0, 0, 0,-12.0055,1959.85,65C6__EPI2580084,mdscoring_4.pdb,-136.05,False
-262.234, 0, 0, 0, 0, -86.637, -175.597, 0, 0, 0, 0, 0, 0, 0, 0,-13.6256,1903.98,65C6__EPI2580084,mdscoring_6.pdb,-135.38,False
-284.423, 0, 0, 0, 0, -73.6485, -210.775, 0, 0, 0, 0, 0, 0, 0, 0,-14.3571,1941.1,65C6__EPI2580084,mdscoring_3.pdb,-130.16,False
-267.087, 0, 0, 0, 0, -74.577, -192.51, 0, 0, 0, 0, 0, 0, 0, 0,-12.7674,1908.48,65C6__EPI2580084,mdscoring_7.pdb,-125.85,False
-255.129, 0, 0, 0, 0, -77.3371, -177.792, 0, 0, 0, 0, 0, 0, 0, 0,-12.762,1886,65C6__EPI2580084,mdscoring_8.pdb,-125.66,False
-258.096, 0, 0, 0, 0, -75.6305, -182.465, 0, 0, 0, 0, 0, 0, 0, 0,-11.6852,1990.95,65C6__EPI2580084,mdscoring_1.pdb,-123.81,False
-250.316, 0, 0, 0, 0, -70.0277, -180.289, 0, 0, 0, 0, 0, 0, 0, 0,-9.85979,1749.53,65C6__EPI2580084,mdscoring_2.pdb,-115.95,False
-208.908, 0, 0, 0, 0, -65.391, -143.517, 0, 0, 0, 0, 0, 0, 0, 0,-15.3492,1663.15,65C6__EPI2580084,mdscoring_5.pdb,-109.44,False
-320.117, 0, 0, 0, 0, -90.3037, -229.814, 0, 0, 0, 0, 0, 0, 0, 0,-9.59999,2109.83,65C6__EPI340788,mdscoring_9.pdb,-145.87,True
-289.83, 0, 0, 0, 0, -87.8323, -201.998, 0, 0, 0, 0, 0, 0, 0, 0,-7.42073,2168.66,65C6__EPI340788,mdscoring_1.pdb,-135.65,False
-249.611, 0, 0, 0, 0, -80.6139, -168.998, 0, 0, 0, 0, 0, 0, 0, 0,-16.3334,1942.42,65C6__EPI340788,mdscoring_5.pdb,-130.75,False
-242.561, 0, 0, 0, 0, -82.0173, -160.544, 0, 0, 0, 0, 0, 0, 0, 0,-15.5594,2004.02,65C6__EPI340788,mdscoring_7.pdb,-129.69,False
-273.199, 0, 0, 0, 0, -76.2054, -196.994, 0, 0, 0, 0, 0, 0, 0, 0,-12.6778,2042.05,65C6__EPI340788,mdscoring_4.pdb,-128.28,False
-227.566, 0, 0, 0, 0, -78.5258, -149.04, 0, 0, 0, 0, 0, 0, 0, 0,-19.0376,1868.42,65C6__EPI340788,mdscoring_6.pdb,-127.37,False
-258.989, 0, 0, 0, 0, -83.7857, -175.203, 0, 0, 0, 0, 0, 0, 0, 0,-7.04658,2094.44,65C6__EPI340788,mdscoring_3.pdb,-125.87,False
-269.639, 0, 0, 0, 0, -66.6447, -202.995, 0, 0, 0, 0, 0, 0, 0, 0,-13.3783,1833.08,65C6__EPI340788,mdscoring_10.pdb,-120.62,False
-233.863, 0, 0, 0, 0, -68.4782, -165.385, 0, 0, 0, 0, 0, 0, 0, 0,-11.5028,1801.14,65C6__EPI340788,mdscoring_2.pdb,-113.06,False
-207.046, 0, 0, 0, 0, -71.3757, -135.67, 0, 0, 0, 0, 0, 0, 0, 0,-11.2466,1896.93,65C6__EPI340788,mdscoring_8.pdb,-109.76,False
-576.522, 0, 0, 0, 0, -80.4296, -496.092, 0, 0, 0, 0, 0, 0, 0, 0,2.22463,2385.19,12H5__EPI257055,mdscoring_4.pdb,-177.42,True
-543.398, 0, 0, 0, 0, -82.0053, -461.393, 0, 0, 0, 0, 0, 0, 0, 0,2.10418,2557.62,12H5__EPI257055,mdscoring_1.pdb,-172.18,False
-489.105, 0, 0, 0, 0, -79.5789, -409.526, 0, 0, 0, 0, 0, 0, 0, 0,-5.29147,2216.78,12H5__EPI257055,mdscoring_6.pdb,-166.78,False
-431.749, 0, 0, 0, 0, -75.8747, -355.874, 0, 0, 0, 0, 0, 0, 0, 0,-12.8677,2255.26,12H5__EPI257055,mdscoring_9.pdb,-159.92,False
-543.552, 0, 0, 0, 0, -62.128, -481.424, 0, 0, 0, 0, 0, 0, 0, 0,2.77577,2169.31,12H5__EPI257055,mdscoring_5.pdb,-155.64,False
-489.299, 0, 0, 0, 0, -59.3184, -429.981, 0, 0, 0, 0, 0, 0, 0, 0,-2.86141,2080.73,12H5__EPI257055,mdscoring_10.pdb,-148.18,False
-439.74, 0, 0, 0, 0, -62.2803, -377.46, 0, 0, 0, 0, 0, 0, 0, 0,-8.99691,2239.12,12H5__EPI257055,mdscoring_7.pdb,-146.77,False
-505.065, 0, 0, 0, 0, -57.9955, -447.069, 0, 0, 0, 0, 0, 0, 0, 0,1.51589,2263.27,12H5__EPI257055,mdscoring_2.pdb,-145.89,False
-421.803, 0, 0, 0, 0, -68.536, -353.267, 0, 0, 0, 0, 0, 0, 0, 0,-5.44831,2041.14,12H5__EPI257055,mdscoring_8.pdb,-144.64,False
-523.769, 0, 0, 0, 0, -62.2091, -461.56, 0, 0, 0, 0, 0, 0, 0, 0,11.2426,2183.78,12H5__EPI257055,mdscoring_3.pdb,-143.28,False
-213.887, 0, 0, 0, 0, -48.94, -164.947, 0, 0, 0, 0, 0, 0, 0, 0,-18.6093,1313.2,H5M9__EPI764389,mdscoring_3.pdb,-100.54,True
-292.509, 0, 0, 0, 0, -37.5412, -254.967, 0, 0, 0, 0, 0, 0, 0, 0,-6.73434,1264.57,H5M9__EPI764389,mdscoring_1.pdb,-95.27,False
-193.992, 0, 0, 0, 0, -45.201, -148.791, 0, 0, 0, 0, 0, 0, 0, 0,-19.5101,1333.3,H5M9__EPI764389,mdscoring_7.pdb,-94.47,False
-126.334, 0, 0, 0, 0, -52.6863, -73.6474, 0, 0, 0, 0, 0, 0, 0, 0,-26.4049,1408.21,H5M9__EPI764389,mdscoring_10.pdb,-93.82,False
-146.726, 0, 0, 0, 0, -51.7468, -94.9789, 0, 0, 0, 0, 0, 0, 0, 0,-18.6903,1315.68,H5M9__EPI764389,mdscoring_5.pdb,-89.43,False
-179.948, 0, 0, 0, 0, -44.8609, -135.087, 0, 0, 0, 0, 0, 0, 0, 0,-14.5793,1162.63,H5M9__EPI764389,mdscoring_4.pdb,-86.46,False
-249.876, 0, 0, 0, 0, -35.5967, -214.28, 0, 0, 0, 0, 0, 0, 0, 0,-7.98207,1195.17,H5M9__EPI764389,mdscoring_2.pdb,-86.43,False
-167.598, 0, 0, 0, 0, -47.7887, -119.81, 0, 0, 0, 0, 0, 0, 0, 0,-14.03,1245.46,H5M9__EPI764389,mdscoring_9.pdb,-85.78,False
-172.449, 0, 0, 0, 0, -43.5905, -128.859, 0, 0, 0, 0, 0, 0, 0, 0,-13.4453,1214.25,H5M9__EPI764389,mdscoring_6.pdb,-82.81,False
-181.962, 0, 0, 0, 0, -42.7523, -139.209, 0, 0, 0, 0, 0, 0, 0, 0,-8.64403,1190,H5M9__EPI764389,mdscoring_8.pdb,-79.24,False
-340.589, 0, 0, 0, 0, -69.4215, -271.168, 0, 0, 0, 0, 0, 0, 0, 0,2.38916,1794.05,H5.3__EPI275782,mdscoring_3.pdb,-121.27,True
-356.446, 0, 0, 0, 0, -64.82, -291.626, 0, 0, 0, 0, 0, 0, 0, 0,2.13255,1921.14,H5.3__EPI275782,mdscoring_4.pdb,-121.01,False
-360.265, 0, 0, 0, 0, -63.6903, -296.575, 0, 0, 0, 0, 0, 0, 0, 0,7.12453,1851.18,H5.3__EPI275782,mdscoring_2.pdb,-115.88,False
-301.014, 0, 0, 0, 0, -59.6111, -241.403, 0, 0, 0, 0, 0, 0, 0, 0,6.37265,1893.11,H5.3__EPI275782,mdscoring_8.pdb,-101.52,False
-263.085, 0, 0, 0, 0, -61.8157, -201.27, 0, 0, 0, 0, 0, 0, 0, 0,2.26873,1697.54,H5.3__EPI275782,mdscoring_1.pdb,-99.8,False
-212.156, 0, 0, 0, 0, -58.7842, -153.372, 0, 0, 0, 0, 0, 0, 0, 0,-9.7548,1547.12,H5.3__EPI275782,mdscoring_7.pdb,-99.21,False
-289.017, 0, 0, 0, 0, -55.3042, -233.713, 0, 0, 0, 0, 0, 0, 0, 0,3.66298,1719.18,H5.3__EPI275782,mdscoring_5.pdb,-98.38,False
-291.649, 0, 0, 0, 0, -47.5275, -244.122, 0, 0, 0, 0, 0, 0, 0, 0,4.94124,1742.64,H5.3__EPI275782,mdscoring_6.pdb,-91.41,False
-408.719, 0, 0, 0, 0, -69.6603, -339.059, 0, 0, 0, 0, 0, 0, 0, 0,-11.0516,1916.1,H5M9__EPI675773,mdscoring_6.pdb,-148.52,True
-368.051, 0, 0, 0, 0, -61.0679, -306.983, 0, 0, 0, 0, 0, 0, 0, 0,-14.8988,1749.42,H5M9__EPI675773,mdscoring_10.pdb,-137.36,False
-310.372, 0, 0, 0, 0, -72.007, -238.365, 0, 0, 0, 0, 0, 0, 0, 0,-17.1058,1877.49,H5M9__EPI675773,mdscoring_2.pdb,-136.79,False
-300.293, 0, 0, 0, 0, -72.7349, -227.558, 0, 0, 0, 0, 0, 0, 0, 0,-9.56444,1825.27,H5M9__EPI675773,mdscoring_4.pdb,-127.81,False
-318.014, 0, 0, 0, 0, -67.6377, -250.376, 0, 0, 0, 0, 0, 0, 0, 0,-7.02766,1817.45,H5M9__EPI675773,mdscoring_8.pdb,-124.74,False
-315.018, 0, 0, 0, 0, -67.0557, -247.963, 0, 0, 0, 0, 0, 0, 0, 0,-7.16862,1741.08,H5M9__EPI675773,mdscoring_1.pdb,-123.82,False
-295.966, 0, 0, 0, 0, -65.5795, -230.387, 0, 0, 0, 0, 0, 0, 0, 0,-5.73197,1738.5,H5M9__EPI675773,mdscoring_5.pdb,-117.39,False
-307.444, 0, 0, 0, 0, -56.0761, -251.367, 0, 0, 0, 0, 0, 0, 0, 0,-10.83,1685.05,H5M9__EPI675773,mdscoring_9.pdb,-117.18,False
-324.099, 0, 0, 0, 0, -55.4414, -268.658, 0, 0, 0, 0, 0, 0, 0, 0,-6.08163,1791.89,H5M9__EPI675773,mdscoring_7.pdb,-115.25,False
-297.353, 0, 0, 0, 0, -59.184, -238.169, 0, 0, 0, 0, 0, 0, 0, 0,-4.70696,1797.29,H5M9__EPI675773,mdscoring_3.pdb,-111.52,False
-544.491, 0, 0, 0, 0, -89.6759, -454.815, 0, 0, 0, 0, 0, 0, 0, 0,-35.9273,2808.19,12H5__EPI593757,mdscoring_3.pdb,-216.57,True
-515.355, 0, 0, 0, 0, -84.5437, -430.811, 0, 0, 0, 0, 0, 0, 0, 0,-29.7925,2678.29,12H5__EPI593757,mdscoring_1.pdb,-200.5,False
-569.138, 0, 0, 0, 0, -79.4568, -489.681, 0, 0, 0, 0, 0, 0, 0, 0,-20.5485,2628.83,12H5__EPI593757,mdscoring_2.pdb,-197.94,False
-437.994, 0, 0, 0, 0, -86.7849, -351.209, 0, 0, 0, 0, 0, 0, 0, 0,-32.1855,2638.05,12H5__EPI593757,mdscoring_4.pdb,-189.21,False
-428.418, 0, 0, 0, 0, -84.7849, -343.633, 0, 0, 0, 0, 0, 0, 0, 0,-20.7359,2428.74,12H5__EPI593757,mdscoring_8.pdb,-174.25,False
-366.536, 0, 0, 0, 0, -88.0805, -278.455, 0, 0, 0, 0, 0, 0, 0, 0,-27.6327,2537.1,12H5__EPI593757,mdscoring_10.pdb,-171.4,False
-465.566, 0, 0, 0, 0, -65.5294, -400.036, 0, 0, 0, 0, 0, 0, 0, 0,-20.5262,2387.83,12H5__EPI593757,mdscoring_5.pdb,-166.06,False
-381.702, 0, 0, 0, 0, -75.3771, -306.325, 0, 0, 0, 0, 0, 0, 0, 0,-27.4334,2257.47,12H5__EPI593757,mdscoring_7.pdb,-164.08,False
-375.463, 0, 0, 0, 0, -85.6124, -289.85, 0, 0, 0, 0, 0, 0, 0, 0,-18.5938,2478.09,12H5__EPI593757,mdscoring_9.pdb,-162.18,False
-433.988, 0, 0, 0, 0, -75.7176, -358.271, 0, 0, 0, 0, 0, 0, 0, 0,-11.9173,2391.92,12H5__EPI593757,mdscoring_6.pdb,-159.29,False
-232.746, 0, 0, 0, 0, -60.9699, -171.776, 0, 0, 0, 0, 0, 0, 0, 0,2.66228,1332.03,FLD194__EPI239055,mdscoring_9.pdb,-92.66,True
-216.97, 0, 0, 0, 0, -65.7942, -151.176, 0, 0, 0, 0, 0, 0, 0, 0,8.54242,1467.84,FLD194__EPI239055,mdscoring_3.pdb,-87.49,False
-185.877, 0, 0, 0, 0, -64.0976, -121.78, 0, 0, 0, 0, 0, 0, 0, 0,6.05502,1514.42,FLD194__EPI239055,mdscoring_5.pdb,-82.4,False
-176.974, 0, 0, 0, 0, -64.0747, -112.899, 0, 0, 0, 0, 0, 0, 0, 0,11.3069,1526.63,FLD194__EPI239055,mdscoring_1.pdb,-75.35,False
-190.289, 0, 0, 0, 0, -49.6031, -140.686, 0, 0, 0, 0, 0, 0, 0, 0,3.51062,1186.58,FLD194__EPI239055,mdscoring_7.pdb,-74.23,False
-178.521, 0, 0, 0, 0, -45.1933, -133.328, 0, 0, 0, 0, 0, 0, 0, 0,0.516831,1176.42,FLD194__EPI239055,mdscoring_8.pdb,-71.34,False
-200.408, 0, 0, 0, 0, -47.0678, -153.34, 0, 0, 0, 0, 0, 0, 0, 0,7.76512,1154.74,FLD194__EPI239055,mdscoring_6.pdb,-69.97,False
-182.434, 0, 0, 0, 0, -50.0992, -132.334, 0, 0, 0, 0, 0, 0, 0, 0,9.04913,1219.48,FLD194__EPI239055,mdscoring_2.pdb,-67.52,False
-211.871, 0, 0, 0, 0, -43.4477, -168.424, 0, 0, 0, 0, 0, 0, 0, 0,11.3501,1221.28,FLD194__EPI239055,mdscoring_4.pdb,-65.78,False
-451.261, 0, 0, 0, 0, -87.7169, -363.544, 0, 0, 0, 0, 0, 0, 0, 0,7.87404,2372.41,AVFluIgG01__EPI2198548,mdscoring_2.pdb,-152.55,True
-371.087, 0, 0, 0, 0, -91.3741, -279.713, 0, 0, 0, 0, 0, 0, 0, 0,-0.650745,2404.14,AVFluIgG01__EPI2198548,mdscoring_10.pdb,-147.97,False
-357.308, 0, 0, 0, 0, -89.3116, -267.996, 0, 0, 0, 0, 0, 0, 0, 0,-1.24643,2366.84,AVFluIgG01__EPI2198548,mdscoring_5.pdb,-144.16,False
-323.043, 0, 0, 0, 0, -84.5191, -238.524, 0, 0, 0, 0, 0, 0, 0, 0,-6.80402,2336.51,AVFluIgG01__EPI2198548,mdscoring_6.pdb,-139.03,False
-317.988, 0, 0, 0, 0, -87.4152, -230.573, 0, 0, 0, 0, 0, 0, 0, 0,-3.57054,2230.37,AVFluIgG01__EPI2198548,mdscoring_3.pdb,-137.1,False
-325.066, 0, 0, 0, 0, -78.5555, -246.511, 0, 0, 0, 0, 0, 0, 0, 0,-9.0933,2304.19,AVFluIgG01__EPI2198548,mdscoring_9.pdb,-136.95,False
-359.044, 0, 0, 0, 0, -79.7564, -279.287, 0, 0, 0, 0, 0, 0, 0, 0,0.768902,2229.07,AVFluIgG01__EPI2198548,mdscoring_1.pdb,-134.84,False
-310.116, 0, 0, 0, 0, -89.4228, -220.694, 0, 0, 0, 0, 0, 0, 0, 0,-0.555121,2360.95,AVFluIgG01__EPI2198548,mdscoring_4.pdb,-134.12,False
-249.573, 0, 0, 0, 0, -91.556, -158.017, 0, 0, 0, 0, 0, 0, 0, 0,0.124252,2283.3,AVFluIgG01__EPI2198548,mdscoring_8.pdb,-123.04,False
-263.417, 0, 0, 0, 0, -84.0188, -179.399, 0, 0, 0, 0, 0, 0, 0, 0,-1.51912,2271.94,AVFluIgG01__EPI2198548,mdscoring_7.pdb,-121.42,False
-350.858, 0, 0, 0, 0, -77.2971, -273.56, 0, 0, 0, 0, 0, 0, 0, 0,0.643539,1818.98,FLD194__EPI1381432,mdscoring_1.pdb,-131.37,True
